imdbID,original title,genres,countries,country codes,box office,certificates,rating,votes,plot outline,year,kind,full-size cover url
0000797,At the Altar,"Short,Drama",United States,us,N/A,N/A,5.3,167,"At the Italian boarding house the male boarders were all smitten with the charms of Minnie, the landlady's pretty daughter, but she was of a poetic turn of mind and her soul soared above plebeianism and her aspirations were romantic. Most persistent among her suitors was Grigo, a coarse Sicilian, whose advances were odiously repulsive. The arrival at the boarding house from the old country of Giuseppe Cassella, the violinist, filled the void in her yearning heart. Romantic, poetic and a talented musician, Giuseppe was indeed a desirable husband for Minnie. All this, of course, filled Grigo with bitter hatred and he vows vengeance, which you may be sure he will work with extreme subtlety. All preparations are made for the wedding, and when the day arrives Grigo is ready for it. He has contrived an infernal machine with a pistol so arranged that its explosion means death to anyone standing in front of it. The little church is decorated in honor of the affair and Grigo, with subterfuge, gets the sexton out, leaving the place to himself. Sawing a hole in front of the altar step, he places his weapon in such a position that one step forward by the priest would mean death to the bride kneeling in front. Grigo rushes hack to his room, arriving just as the wedding party is leaving for the church. Here he becomes a victim of the frenzy of his mind, and appreciating the fact that the awful deed will he laid to him and his apprehension will be inevitable, he writes a gloating note and then takes poison. His fall is heard by the housemaid, who, discovering the note, gives it to a policeman, who rushes madly to the church. Fate, however, seems to conspire, and the officer falls, breaking his ankle, just outside the church. A newsboy, seeing his plight, runs up, and the policeman directs him hurriedly to the church, where he arrives just in time to save the couple, who start back at his yell, for the priest had just made the step which fires the gun, but with no harm done. The priest gives thanks to God for their deliverance and proceeds with the wedding.",1909,movie,https://m.media-amazon.com/images/M/MV5BOTMxMzQwNjEtYjQ0Yy00Mjk1LWE2MWItNjYwY2NhY2I3OWQwXkEyXkFqcGdeQXVyMzc1NTUwNjM@.jpg
0000796,As It Is in Real Life,Short,United States,us,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000798,An Attempt to Smash a Bank,"Short,Drama",United Kingdom,gb,N/A,N/A,4.1,14,N/A,1909,movie,N/A
0000799,Aventuras de Pepín,"Short,Comedy",Spain,es,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000801,A Baby's Shoe,"Short,Drama",United States,us,N/A,N/A,4.9,74,"The story tells of the young widowed mother of two children who is forced by extreme poverty to part with one of her children, a baby girl, by placing it in a basket on the door steps of a wealthy banker. Before leaving the baby the poor mother takes one of its little shoes to keep as a memento. Returning to her cheerless home she is seized with a paroxysm and falls lifeless in a chair, with her little boy at her side. A neighbor hearing her cries runs for the parish priest, who finds the poor woman beyond human aid. Her soul has departed into eternity. She still clutches the little shoe which mutely tells the woman's sad story. The good priest takes the boy as well as his sister's shoe. Meanwhile the baby has been found by the banker and his wife and they decide to adopt it. Fifteen years elapse and we find the girl grown up in blissful ignorance of her origin, of course imagining the banker and his wife her parents, while the boy has gone through his collegiate course preparatory to Holy Orders. One afternoon while walking in the park the boy's attention is attracted by a runaway, and leaping to the roadway he seizes the bridle of a wild fractious horse and brings it to a standstill. Assisting the young lady occupant of the vehicle to a taxicab he escorts her to her home. A strong friendship between the two young people ripens later to love and the boy is seen struggling between the all-important questions as to his future, whether it be religious or secular. His love for the girl is so strong, so pure, that he determines to gain the old priest's consent to his marrying instead of entering the priesthood. What a blow it is to the good old father, but he feels it may be for the best and consents even to marry them. Now the banker's wife thinks it only just to the young people to reveal the truth about the girl, telling how she found her fifteen years before, and that one of her little shoes was missing. At this intelligence the old priest is staggered, for he sees at once that the marriage cannot take place; they are brother and sister. He raises his head in thanksgiving for the grace of God that brought about this timely revelation. However, brother and sister find ""The peace that passeth all understanding."" She becomes a nun and he goes to his ordination into the priesthood, giving their future lives up to the honor and glory of the Divine Master whose guiding hand showed the better way.",1909,movie,N/A
0000802,The Bailiff and the Dressmakers,"Short,Comedy",United Kingdom,gb,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000800,The Awakening,"Short,Comedy,Drama",United States,us,N/A,N/A,5.2,110,"Leave it to Cupid. He is the boy who knows how to make his point. The young Major is, in his own mind, a confirmed bachelor, but the fates oppose. His uncle has made his will conditional, knowing his reckless nature. He must marry within a stated time or lose his inheritance. The Major is apprised by the lawyer that the time limit draws near, and unless he marries at once, he is dished. To tell the truth, he feels that one condition is as odious as the other, particularly as his warning comes while he is enjoying himself with convivial chums at the club. ""Marry, good heavens! But where's the bride?"" Surely he must obtain a wife to order. Well, a search is made, but the astute attorney has anticipated the affair and interviewed a Spanish widow lady, whose daughter, still at convent school, is fair to look upon and of marriageable age. The wedding takes place, and woe is stamped upon the face of the hapless bridegroom as he comes up the aisle of the church. The girl, however, seems to be overjoyed as she gazes up at the handsome officer, now her hubby. Arriving at the house, the Major bids his wife make herself perfectly at home, while he goes to enjoy the companionship of his club friends. Here's where Cupid chuckles, ""We shall see."" The sweet face of the little girl is ever before him, and his indifferent heart is beginning to experience new emotions as he pictures her alone in their home. He thinks, ""Can this be love? Nonsense!"" Returning home, he saunters out into the garden, where the little one had climbed the trellis to pluck a rose for him. She loses her equilibrium just as he appears, and falls into his arms. It is the awakening, and Cupid laughs.",1909,movie,https://m.media-amazon.com/images/M/MV5BNGY5ZDVkOTMtYmNiNC00N2U0LWJhNjEtNTZkMGY3MTA4OTAwXkEyXkFqcGdeQXVyMDUyOTUyNQ@@.jpg
0000803,Barnet som Velgører,"Short,Drama",Denmark,dk,N/A,N/A,6.0,8,"Robert Fielding has in his time seen better days, but his carelessness and bad company made him run through the fortune which was left him by his father. Now he walks the streets in rags, being so reduced to poverty. But no one has any sympathy for him, because he is young, and a strong-looking man, and ought to be able to get his living by working. Fielding comes across a newsboy, and cannot help but admire the little chap, who is busy selling papers and taking in the pennies, and notes how he understands to sell to everyone who comes along. He envies the boy being able to take in money in such an apparently easy way. When the boy is through tor the day, Fielding follows him up. The boy makes his way to an old shed outside the town, where Fielding sees him lie down to rest. For a moment Fielding is tempted to rob the boy of his earnings, but his good nature gets the upper hand, and he walks away in despair. Rather would he end his own life than do any harm to the innocent boy. The boy, having noticed him, gets up, runs after him, and asks him if he is hungry. Fielding has to admit it, of course, and accepts from the boy a few pennies to buy food. But the temptation is too great, and he spends this money for drink. The boy, who has been watching him all the time, enters the public house, and takes away the glass from Fielding, saying: ""Now let's go and have something to eat; I didn't give you money for drink."" The strong will of the boy seems to influence Fielding, and he realizes suddenly that he must do some work, in order to make a living. He succeeds in finding a situation as porter and he and the boy from now on become very great friends. Fielding works very hard, and they can soon afford to take very nice rooms together and also to go on nice outings on Saturday afternoons. One day Fielding is sweeping in front of his employer's house, when be bears a cry, and looking up he is astonished to see the child of his employer just falling from one of the windows of the house. Fortunately he catches her in his arms, and although the child is unhurt by the fall, the weight coming down on him from such a height causes some slight injuries to Fielding's head and arm. He has to be carried home, and his grateful employer accompanies him to his room, where he hears the whole story of Fielding's and his boy friend's struggles. In appreciation to Fielding for saving his little child from an almost certain death, his employer provides him with ample money to nurse himself quickly back to health, and also obtains such a good position from his employer that he is able to marry a nice girl, and the newsboy lives with them, in a very comfortable home, often receiving thanks from Fielding for saving him from ruin.",1909,movie,https://m.media-amazon.com/images/M/MV5BOTM3MGVhNGMtYTRhMC00NjJiLThiNjItNWM5NDJmNDZkYWZhXkEyXkFqcGdeQXVyMDUyOTUyNQ@@.jpg
0000805,Baño imprevisto,"Short,Comedy",Spain,es,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000804,El barranco del lobo,"Documentary,Short",Spain,es,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000807,The Better Way,"Short,Drama",United States,us,N/A,N/A,4.4,62,"Parker is wooed by young Oliver Sylvester, who is loved by her in return. Her all-absorbing dream is of the day when she will become the happy bride of Oliver. Fortune, however, is unkind to her family and dire straits force her to harken to the proposal of Old Squire Calvin Cartwright, an honest tender-natured farmer of considerable means. Marriage with the Squire would assure Elizabeth of her widowed mother's comfort, hence she consents and is married. Oliver does not seem to realize the truth of the conditions and persistently seeks the poor girl, with a view of alluring her from her aged husband. What a terrible position for the girl, who really loves the fellow and so has not the power to repulse him firmly, her romantic dreams rising, almost taunting, in her mind. While Oliver is pleading earnestly, the Squire enters and fully appreciating her plight, makes the sacrifice, bidding her go with her heart's desire, as he feels he is too old to make her happy and forget. Elizabeth is astounded, and under the influence of her young lover, whom she deludedly believes the soul of honor, accepts the proposed surrender, and leaves with Oliver. They have not gone far when he seizes the weak, trembling girl in his arms and passionately kisses her. That kiss is the awakening. She is aroused from her lethargy and is now fully alive to her sense of duty. Casting her lover aside, she dashes madly to her mother's home, not daring to re-enter that of her husband. The Squire, however, although he seemed impassive at the time, sank into despondency when she was gone, and would have died from grief, had not Elizabeth been persuaded to return to him she had now learned to love.",1909,movie,N/A
0000809,Bill Sharkey's Last Game,"Short,Western",United States,us,N/A,N/A,6.1,62,N/A,1910,movie,N/A
0000806,The Best Man Wins,"Short,Western",United States,us,N/A,N/A,N/A,N/A,"Charles Shea, the handsome young foreman of the Bar Z ranch, has won the love of the winsome daughter of his employer, John Graham. Alice and he are engaged to be married when a telegram announcing the death of his father and the request that he immediately return East, is handed Shea. Promising to return immediately the estate is settled. Shea bids Alice good-bye and leaves for the East. A year passes and no word from Charley. The girl is in despair and. though every cowpuncher on the place loves her madly, she refuses each one in turn, declaring that she will wait for Charley, whom she is sure will return soon. Graham, her father, however, is growing old and needs someone to take his place. He therefore desires that Alice marry as soon as possible and urges her to accept the suit of one of his men, all of them being honest, good-hearted fellows. She tells him that that is where the trouble lies. She likes them all and could not marry any one of them without hurting the rest. Finally, resolved to give up Charley entirely, she resolves on a plan to pick the best man. Her husband must be a good horseman. She informs them that at 8 o'clock sharp the next morning every mother's son of them must be in his saddle ready for a swift and important ride. The next morning she lines them up and tells them that they are to race to the county seat, each procure a marriage license and the first man back to the ranch will have the honor of being her husband. There is a crack of her pistol and the race begins! Mile after mile they cover, each trying the utmost speed of his pony, until the courthouse is reached. The marriage licenses are procured and the real race back to the ranch begins. In the meantime, the Limited, stopping at the county seat just for a moment, has dropped a passenger, a big handsome fellow, Charles Shea. Charley walks straight to the courthouse, procures a license to wed the daughter of Bar Z ranch, hires a horse and sets off at full speed in an effort to overtake the other cowpunchers. Known to him only is a short cut to the ranch, and putting the spurs to his horse's flanks, he dashes down through rocky defiles and surging mountain torrents and arrives at the ranch several minutes ahead of the foremost of the racers. A minister is waiting, the license is brought out and the surprised and happy Alice marries him immediately. The chagrin of the other cowboys soon melts to laughter at the joke and congratulations and a rousing cheer are tendered the bride, all heartily agreeing that the best man has won.",1909,movie,https://m.media-amazon.com/images/M/MV5BOGVhNGJiODItYjA4Mi00ODY3LWE0ZjUtNDMyYWQ1MGIwNTJmXkEyXkFqcGdeQXVyMDUyOTUyNQ@@.jpg
0000808,Betty's Choice,"Short,Romance",United States,us,N/A,N/A,N/A,N/A,"Betty Kenyon meets Basil Howard, a country gentleman, who has recently inherited the fertile acres that adjoin the handsome estate of Squire Kenyon. She secretly approves the clean-cut young Englishman, but Betty is a sad little flirt and she thinks it never would do to let him perceive the impression he has made. To hide her real feelings she is inclined to hector him a bit and delights in putting his love to the test. They are walking by the lake when Betty decides that she desires some water lilies, well knowing that there are none within reach of the shore and that no boat is at hand. Basil, nothing daunted, strides into the water and gathers a double handful. All would have been well, but, in returning to shore, Basil has the misfortune to step upon a sunken log, which turns under his tread and causes him to lose his balance. He is a sorry sight when he reaches the shore and triumphantly presents his lilies to Betty. As they turn toward the house, Cecil Gilman, a visitor to the Kenyons, is presented to her, and she accepts his escort, a little bit ashamed of the bedraggled appearance of Howard and more than willing to tease him by mildly flirting with the newcomer. Men from the city are particularly attractive to those who live apart from the whirl of town life, and Gilman makes rapid progress in his flirtation with Betty, who delights in tormenting the man she really loves. At the County Ball she ignores the evidence of her programme to dance Basil's single dance with the Londoner, and a quarrel is the result, Basil vowing that he never will speak to so fickle a woman again. There has been an epidemic of burglaries in the vicinity of the Kenyon estate, and when Squire Kenyon is called to London on business he is glad that he leaves for the protection of his household so brave a man as Gilman declared himself to be. That night Basil, strolling through the grounds and taking a mournful delight in looking at the light in Betty's window, surprises the housebreakers entering the Kenyon home. He follows them and arrives upon the scene just as Betty and her mother have been thrown aside by the thieves, who are throttling Gilman. Basil's opportune arrival turns the tables for a moment, but one of the intruders uses his gun. Basil is wounded and things begin to look dark again, but the shots have alarmed the police who come to the rescue of the household. The last scene shows Basil able to be about again, and Betty shyly confesses that he is her choice and that she flirted with Gilman merely to rouse his jealousy, the scene closing on a pretty tableau of the betrothal.",1909,movie,N/A
0000810,The Black Sheep,"Short,Drama",United States,us,N/A,N/A,N/A,N/A,"Daniel Roberts is the father of two youngsters of about the same age, yet vastly different in their moral make-up. Frank is the model ""good child"" of the village, loved by his father and mother for his good behavior, while John is just the opposite, being unruly to his elders, always into mischief, and bringing mortification to his despairing parents. Ten years elapse, and we find John sowing his wild oats, while Frank obtains employment in a broker's office. While he stays late at the office nights, John entertains chorus girls at midnight suppers. John's conduct finally exasperates his father, and one night when he comes home intoxicated he is ordered from the house and told never to return until he has proven himself a man. During the twenty years that follow, Frank accumulates a vast fortune, but his extreme selfishness and miserliness causes him to neglect his parents, who are now growing old. Unable to pay the mortgage on their little home, the father and mother call at their son's Wall Street office with the hope of securing aid from him. They find the broker very busy, at first declining to give them audience and finally insulting the old gentleman by sarcastically handing him a small coin when the father tells him of their need. Cursing his son for his base ingratitude, the father takes the mother away. Nothing is left for them but the poorhouse. They are taken there and given shelter, while their son, who had been such a model youth, lives in luxury, laughing at the scoring the newspapers give him for the ill treatment of his aged parents. But away out West, John Roberts, now a millionaire mine owner, reads the news of his parents' plight; his big heart melts and he makes all haste to return East. Going to the poorhouse, he makes himself known to his father and mother and takes them away, promising them a home with him. When he hears the story of his brother's conduct he resolves to punish him. Knowing the man's greed for money and power, at an opportune moment he steps into the wheat pit and arrays himself against the erstwhile Wheat King. This scene, ""Brother Against Brother."" is one of intense interest and excitement. Surrounded by money-mad brokers and speculators, the two brothers fight it out, John staking his rich mine against the vast wealth of his brother. At the stroke of the closing gong, Frank Roberts is no longer the King of Wall Street, but a. penniless beggar. The happy reunion of father, mother and their long-lost son makes a pretty sequel to this most interesting picture.",1909,movie,N/A
0000811,The Blind Man,"Short,Drama",United Kingdom,gb,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000813,Bluebeard,"Short,Drama",United States,us,N/A,N/A,N/A,N/A,"From time immemorial Bluebeard has been one of the most fascinating stories of childhood days. Children of all climes have listened breathlessly to every word of its recital, until the characters have assumed the guise of reality and every word of its narration has sunk deep into lasting memory. Fatima and sister Anne have seemed like living people to their minds, from the time that Fatima, in her mother's lonely hut, accepts the invitation to visit Bluebeard's castle until, after marrying him, he is about to behead her for entering the room where he keeps the heads of his former wives. Time after time, too, they have cheered when Fatima's two brothers rush in, and inwardly rejoice when they dispatch the wicked Bluebeard, just in time to save poor Fatima's life. All this has been pictured by the Edison Company in a manner that will amuse the little ones, and give the older generation many happy thoughts and pleasant memories of their own childhood days when fairy tales held undisputed sway.",1909,movie,N/A
0000814,La bocana de Mar Chica,"Documentary,Short",Spain,es,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000812,El blocao Velarde,"Documentary,Short,War",Spain,es,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000815,The Brahma Diamond,Short,United States,us,N/A,N/A,4.4,66,"It was at the City of Cawnpore on a feast day that the faithful assembled in the temple to worship at the shrine of Brahma, the first person of the Hindu triune God, comprising Brahma, Vishnu and Siva, sometimes called the Brahmin Trinity. In this Hindu pantheon there gathered natives of the Ganges Valley of all castes, with the priests, their wives, and houris; also a generous sprinkling of Western tourists, they being drawn thither by their thirst for sight-seeing. Most kaleidoscopic was the scene as out of its midst towered the stately idol Brahma. In the forehead of the idol there was embedded a mammoth diamond of fabulous value. This was termed the ""Light of the World."" Among the tourists there is one who, a stranger in a strange land, finds himself in a depleted condition as regards finances. Extravagant and improvident, he is piling up a bill at the Cawnpore Hotel without funds to meet it. The sight of this diamond at once arouses his cupidity and he determines to secure it at any hazard. A visit to the temple shows that the Brahma is attended by one veiled guard. He also learns that this guard has a sweetheart who visits him during his lonely vigil. Enlisting the services of an unscrupulous Hindu they follow the girl to her home where they force her and her father to go with them to the temple, where under threat of her father's murder she gives drugged wine to her lover, the guard. He immediately falls into a stupor, and binding the father and girl, the tourist seizes the diamond and makes his way back to the hotel. Recovering his senses, the guard gives alarm, and he and the girl are taken to prison where he is doomed to die at the end of three days for the desecration of Brahma. The girl, however, offers to remain hostage if her lover be allowed to search for the diamond. This noble offer is accepted and the girl is chained to the floor of the dungeon, while the guard, humiliated by the confiscation of his royal turban, according to the law, is set free to bring back if he can the diamond. Should he not succeed in the allotted time, three days, the girl will pay the penalty with her life. He first rushes to the Yogi, the royal seer, who shows him on the mystic mirror the face of the robber. The guard at once recognizes him as the tourist who had visited the temple, and sets out to find him, which he does at the hotel, just after the tourist has sewed the diamond up in the handle of his suit case. He contrives to engage himself as a servant and as such makes a fruitless search of the tourist's effects, He is on the point of despairing when the tourist is called upon by a diamond merchant. Effecting his presence in the room by hypnotic power, the guard manages to secure the diamond and dashing madly back to the dungeon arrives just in time to stay the uplifted scimitar from the neck of the faithful girl.",1909,movie,https://m.media-amazon.com/images/M/MV5BZDQ5NTllNmItZGU1ZC00ZDMwLThlNmQtMjA1MDgwNWIxZDViXkEyXkFqcGdeQXVyMDUyOTUyNQ@@.jpg
0000816,The Broken Locket,"Short,Drama",United States,us,N/A,N/A,4.6,125,"George Peabody is a young man who has been giving free rein to his inclinations, the principal one being drink. One might have concluded he was lost, but there was the chance which the hand of Providence always bestows in the person of pretty little Ruth King, who had secretly loved George since their childhood days. She succeeds in persuading him from his reckless life, and he determines to cut off from his old loose companions by going out West and making a man of himself. Bidding Ruth and her mother good-bye, he realizes that he loves his little preserver and promises to return worthy of her love and confidence. They plight their troth with their first kiss and a heart shaped locket, which Ruth wears, she breaking it in two, giving George one side while she retains the other, which symbolized the reunion of their hearts with his return. George is fortunate to strike the West in the midst of a boom, and being an affable, bright chap, meets with success, and is soon a favorite with his employers. His life here up to this is without a blemish, but has he strength? We shall see, for as gold is tested by the fire, so a man is by temptation, and George's trial comes with the persuasion to take a drink. At first he holds out against it, but at last yields, and that drink was his undoing. Once more the craving for liquor is induced and his promise to his little sweetheart in the East is forgotten, he falls an easy victim of a Mexican girl, who pretends to love him, assuming him a rather good catch. Meanwhile, faithful little Ruth is counting the days as they drag on towards the time she imagines he will return. The Mexican girl, to secure him as her own, writes a letter to Ruth purporting to come from one of his male chums to the effect that he had been killed. The shock of this letter throws the poor girl into a delirium of fever, and for a time her life is despaired of. She recovers, however, but is hopelessly blind. What woe a man's weakness may work, but we find he is rewarded for his weakness, and some time later we see George a loathsome parasite, a dirty, ragged, drunken bum a pariah among his former associates. Back East he wanders, ignorant of the misery he has caused, and what a sight greets him. There is the ever faithful little girl, accompanied by her mother, standing at the gate, the beauties of the world forever shut out from her. How dark is everything to her, but then how much darker would this world have been, had she viewed the awful condition of George as he stood there. No, of this, at least, she is blissfully ignorant, and with a subterfuge. George slinks away; she imagining that he will soon return, but, alas, the locket is forever broken.",1909,movie,https://m.media-amazon.com/images/M/MV5BNjQ0NjQzOWYtYzA5MC00ZDNkLTkwYmYtYmFiMDc0YjRlODZlXkEyXkFqcGdeQXVyMzc1NTUwNjM@.jpg
0000818,The Burglar and the Child,"Short,Crime,Drama",United Kingdom,gb,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000820,Campaña del Riff,"Documentary,Short","Spain,Italy","es,it",N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000817,Et budskab til Napoleon paa Elba,"Short,Drama",Denmark,dk,N/A,N/A,4.1,18,"After the united powers of Europe had been successful in defeating Napoleon's vast armies, the great Emperor himself was taken prisoner and sent into exile to the Island of Elba, on the coast of Corsica. His loyal friends in France, however, would not rest, and were untiring in their efforts to liberate the Emperor from his prison. The first part of this film depicts a meeting of a few of these friends and supporters, who formulate a plan. A letter is written to Napoleon, explaining that a messenger will bring him all particulars and plans of a plot to liberate him. A young officer is elected to make the dangerous journey to Elba, to carry to Napoleon the message from his friends. But these friends did not count on the enemies which every great man has, and did not observe that one of them attended their eventful meeting. The traitor informs the police, whose assistance he obtains, and together they go in pursuit of the messenger. Tired and exhausted, the messenger finds rest for a night at a small inn on the road, but not long after his arrival there his two pursuers arrive also, and over a glass of wine discuss how they can best capture the messenger. The daughter of the innkeeper, a great admirer of Napoleon, overhears the discussion of the two men, and immediately warns the messenger, who has just sufficient time to ride away, hotly pursued by the enemies. Fortunately, he soon reaches a farm house on his way, and induces the farmer to give him other clothes. Hastily changing his dress, and with the assistance of the farmer, who shows the pursuers the wrong way, he manages to get to the frontier. He arrives safely at the coast, from which he is to take the boat to Elba. Before he lands on the coast of the island, his small craft is demolished by the waves, and he is compelled to swim through the foaming sea to his destination. But even here, on this lonely island, he is discovered by a sentry, who uses his rifle effectively, and with a bullet-wound in his shoulder the poor messenger turns back into the water, pretending to be killed. Swimming to a more secluded spot along the coast, he sees the figure of his beloved Emperor standing by the water, looking sadly in the direction of his country. Trembling with excitement, the brave messenger approaches Napoleon and delivers to him the message. Napoleon, deeply moved by the loyalty of his friends, thanks the messenger in kind words, and embraces him, to show his deep and sincere gratitude.",1909,movie,https://m.media-amazon.com/images/M/MV5BNzFlYzc0ZWMtMWY0Yi00MmM3LWFmMWUtNjcxZmY1YzMxNjM0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@.jpg
0000819,A Burglar's Mistake,Short,United States,us,N/A,N/A,5.1,67,"A thrilling story of an attempt at blackmail. How many of us are wont to look back and wish that we might blot out from our memory the ever recurring specter of the follies of our youth. Such was the experience of Henry J. Newman, a wealthy banker, who, in the flippant Spring of his life was guilty of a slight indiscretion which now in the sober Autumn of his existence seems so iniquitous that he fain would forget it, and above all keep it from knowledge of his family, not that it was enormous, for it was not, as Newman was a man whose standard of morals was high. However, this one false step was known of by Dick Folson, an unconscionable wretch, who, knowing Newman's sensitive nature, sees in the episode an elegant chance for graft, or rather blackmail, which he proceeds to take advantage of. He writes a letter to Newman telling him he has convincing proof of the affair and asking if it is worth to him $300 a month to keep mum. If not Mrs. Newman will be apprised of all. The letter arrives at a most opportune time to lend success to Folson's design, for Newman is surrounded by his little family, enjoying to the extreme mellifluous domesticity. He goes to his office and sends an answer to Folson saying that his demand is unreasonable and begging him to have pity. Folson writes an answer, but on second thought goes to Newman's office himself and to Newman's entreaties simply replies that it is either $300 a month, the first payment at once, or he will expose him to his wife. Newman at length yields and Folson goes away satisfied for the month at least. The money does not last long under the strain of Folson's dissipations and a week later finds him broke again. In this condition he is visited by one of his companions, who is setting out on a burglaring expedition and wants his assistance. In his present frame of mind he is ready for anything, and so readily consents, not even bothering to inquire where the job is to he pulled off. Arriving at the house they effect an entrance, and get to work gathering in the articles of value. It is not long before they are surprised by someone coming, and start to beat a hasty retreat. One of them gets out, but Folson stumbles and falls and the man of the house is on him, with revolver in hand. Folson scrambles to his feet and finds himself face to face with Newman. For a moment he feels easy, as he assumes he is safe, hut the awful reality dawns on him when Newman tells him he can now without compunction put him out of the way forever, for is he not a burglar? And is it not perfectly reasonable for him to shoot him as such? Well yon may he sure that Newman does not let slip this opportunity of assuring himself and his family peace of mind from now on, so when the police carry off the inanimate form of the intruder.",1909,movie,N/A
0000821,The Cardinal's Conspiracy,"Drama,Short",United States,us,N/A,N/A,4.7,119,"A royal woman rejects her arranged marriage. The cardinal hatches a plan: the suitor will shave and change clothes. He arranges with 4 clowns to stage an attack on the princess which he easily repels. It works; the princess falls for him, especially when the cardinal arranges his arrest.",1909,movie,https://m.media-amazon.com/images/M/MV5BNGE4YmVjZTYtOWMzYy00N2QxLWE4N2QtNWQyMmY0YjZhMDVmXkEyXkFqcGdeQXVyMTIzNDMxMDE@.jpg
0000822,Celos gitanos,Short,Spain,es,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000823,A Change of Heart,"Short,Drama",United States,us,N/A,N/A,4.2,54,"Howard Norris, a fortune-spoiled young man, spends his time with a party of reckless youths who are attracted by his freedom with his money, and hence do their best to keep him entertained according to their own standard. Drinking and auto speeding forms the principal occupation of those who have nothing but money and time at their disposition. On one of their auto rides Norris meets a pretty simple country girl, who is artlessness personified. She sits on the porch of her humble home endeavoring to arrange her raven tresses as she sees pictured before her in the fashion paper. The old father sits by admiring her who is all in all to him. Norris alights and asks for a drink of water, and the girl's simplicity induces his dangerous attentions. A second visit is made, and he prevails upon the girl to meet him clandestinely. To this she accedes, and with the aid of his companions, the young man plans a deception, one of his associates volunteering to play the part of the minister. The pretended marriage performed, the young man takes the girl to the Summer hotel at which he is stopping. Meanwhile, the old father becomes uneasy at his child's absence, and approaching the café the young man frequents, he learns the truth from the boasting, reckless youths, who do not enlighten him as to his daughter's whereabouts. Returning home almost broken hearted, he swears to kill on sight the young profligate who lured his child off. The chums of the young man arrive at the hotel and intimate to the girl the nature of the situation, and she demands the truth from Norris, learning which she flies out of the place to make her way homeward on foot. She has scarcely gone when Norris' mother arrives from a trip abroad, and appreciating the tone of the companions, she whispers those old-fashioned words of love and advice, the like of which he has not heard in some time. He sees what a whelp he has been, and realizing that he loves the little country girl, he hastens after her to right the wrong. Overtaking her in the road, he persuades her to go and be married in earnest, which she does, and they then proceed, accompanied by the officiating minister, to the old man's home, who now believes it has all been a mistake.",1909,movie,N/A
0000824,A Child of the Forest,"Short,Drama",United States,us,N/A,N/A,N/A,N/A,"The opening scene shows an Indian squaw carrying her sick papoose down the trail to the bank of a stream where she bathes its feverish brow with the cooling water. Despairing of its life, she determines to seek the white man's medicine in the nearby village. Pushing her way into the little mission chapel as the mass is being recited, she lays her papoose at the feet of the priest who, mistaking her gestures, baptizes it. Satisfied that the child has received the white man's medicine, she departs and her gratitude knows no bounds when the child recovers. An emigrant train, crossing the plains a dozen or more years later, camps not far from the shores of the stream from which the daughter of one of the party is seen filling a pail with water, unconscious of the stealthy approach of a canoe containing Indian braves. She is overpowered, tied hand and foot and brought to the Indian village, where a council of war decides that her fate shall be death at the stake on the morrow. And here is repaid the debt of gratitude that an Indian is said never to forget. The squaw, whose papoose was spared to her through the good offices of the white man, as she thought, and who has grown to be a fine lad, takes a handkerchief from the captive, and placing it in the lad's moccasin, bids him carry it to the captive's friends. Stealing from the village, Uray, the ""Child of the Forest,"" sets off at top speed in the direction indicated to him. By the aid of the camera we see him climbing precipitous cliffs and picking his wearying footsteps through treacherous swamps. His leg injured by a fall, he presses on, imbued with but one thought, his duty. Coming to the edge of a lake, Uray hesitates only long enough to get his bearings, then plunges in and swims across with long, graceful strokes. Reaching the opposite shore, he falls exhausted, rises and falls again, and again drags himself to his feet and continues his weary journey, finally reaching the emigrants' camp, where, after delivering his message, he swoons. The campers and cowboys mount in haste, and by hard riding reach the Indian village before the captive is put to the stake. After a sharp fight the Indians are routed and the captive, together with the friendly squaw, brought back to camp.",1909,movie,N/A
0000825,The Children's Friend,"Short,Drama",United States,us,N/A,N/A,4.1,56,"A party of children start on a little outing at the beach. A dog wagon, drawn by Rover, carries baby, and Gladys parries their little feathered friend, a dove. A children's quarrel ensues and the party is divided. Gladys, Pearl and baby go in one direction, the rest in the other. The trio sit on the edge of a sand pit playing with their dove when there is a cave-in and all three go to the bottom. In vain they try to get out, but fail. Meanwhile their absence has been felt, and a searching party is scouring the neighborhood. Pearl conceives the idea of making a messenger of their bird, so tying a note to its neck, sends it off. It flies home; their whereabouts are discovered and they are soon rescued from their perilous situation.",1909,movie,N/A
